iter	Logloss
202	0.1887972596
203	0.187940696
204	0.1866970901
205	0.1858823933
206	0.1851328162
207	0.1844151426
208	0.1836744203
209	0.1830506917
210	0.1822025452
211	0.1813081118
212	0.1804975871
213	0.1797810221
214	0.179053385
215	0.178318702
216	0.1776999187
217	0.1771810761
218	0.1764573632
219	0.1757414254
220	0.1751511466
221	0.17446507
222	0.1738385115
223	0.1730543906
224	0.1723441129
225	0.1716899398
226	0.1709588308
227	0.1703483188
228	0.1695871444
229	0.1688485957
230	0.1680689824
231	0.1674630218
232	0.1668276085
233	0.1658656629
234	0.1653682789
235	0.1648537397
236	0.1642872681
237	0.1636717671
238	0.1631123851
239	0.1626693405
240	0.1620971796
241	0.1613682005
242	0.1607349461
243	0.1602249583
244	0.1597330155
245	0.1591399505
246	0.1584238815
247	0.1578753674
248	0.1573156061
249	0.1567244812
250	0.1560691119
251	0.1554210656
252	0.1547973224
253	0.1542198663
254	0.1536541095
255	0.1530286012
256	0.1525441565
257	0.1518791593
258	0.1514792506
259	0.1509649156
260	0.1504329878
261	0.1499056698
262	0.1492983962
263	0.1489284362
264	0.1482989164
265	0.1477033714
266	0.1471126695
267	0.1465025368
268	0.1460385149
269	0.1455337058
270	0.145071026
271	0.144510302
272	0.1438695204
273	0.143381385
274	0.1429207038
275	0.1424023426
276	0.141921078
277	0.1412193488
278	0.1402617941
279	0.1396641339
280	0.1391979823
281	0.1386602486
282	0.138238998
283	0.1377058449
284	0.1372389055
285	0.1368442338
286	0.1364285704
287	0.1358800563
288	0.1354210819
289	0.1346677849
290	0.1342595175
291	0.1336347824
292	0.133183131
293	0.1326408605
294	0.132198414
295	0.1316215851
296	0.1311796637
297	0.1305836081
298	0.1300918404
299	0.1296241425
300	0.1292572751
301	0.1288245586
302	0.1283515799
303	0.1278955522
304	0.1274550166
305	0.1269923369
306	0.1264708831
307	0.1260561387
308	0.1256010446
309	0.1251633828
310	0.1248062309
311	0.1244344328
312	0.1240533862
313	0.123648649
314	0.1231901851
315	0.1228311805
316	0.1224688791
317	0.1221723757
318	0.1218218101
319	0.1213700129
320	0.1208891276
321	0.1204414805
322	0.1200384136
323	0.1196687746
324	0.1192620753
325	0.1189372717
326	0.1185231984
327	0.1181841061
328	0.1177835993
329	0.1173875856
330	0.116993833
331	0.1166746384
332	0.1162766699
333	0.1158625893
334	0.1155302438
335	0.1150479727
336	0.1146399314
337	0.1142654054
338	0.1138424773
339	0.1134247497
340	0.1130579334
341	0.1126490897
342	0.1122254833
343	0.1116543071
344	0.1113024068
345	0.1109266555
346	0.1105781614
347	0.1102674714
348	0.1098434419
349	0.1094461664
350	0.1090788322
351	0.1087617236
352	0.1083910634
353	0.1081797233
354	0.1077077512
355	0.1074107154
356	0.1070428706
357	0.1067327277
358	0.1064147293
359	0.1061679556
360	0.1058343337
361	0.1053287878
362	0.104975859
363	0.1046328134
364	0.1040373414
365	0.1036581765
366	0.1033084206
367	0.1028990591
368	0.1025574285
369	0.1020718241
370	0.101679275
371	0.1014059297
372	0.1010308639
373	0.1008073066
374	0.1004629044
375	0.1001606608
376	0.09992180089
377	0.09954652367
378	0.09922856172
379	0.09887756581
380	0.09854613937
381	0.09831568935
382	0.09800959454
383	0.0976113489
384	0.09735019895
385	0.09701111394
386	0.09670450856
387	0.09630185012
388	0.09596481469
389	0.09574151996
390	0.09542398106
391	0.0951547568
392	0.0949588214
393	0.09466790515
394	0.09436436319
395	0.09409606525
396	0.09382118823
397	0.09354634768
398	0.09326245543
399	0.09300072198
400	0.09264621042
401	0.09231716178
402	0.091903599
403	0.09164736513
404	0.09139016846
405	0.09115137425
406	0.09087476858
407	0.0906069958
408	0.09024135378
409	0.08982803899
410	0.08962263614
411	0.08938418474
412	0.08908464713
413	0.08884459107
414	0.08853832121
415	0.08826609187
416	0.08796263015
417	0.0876639605
418	0.0873296238
419	0.08710169017
420	0.086845697
421	0.08655002514
422	0.08630464455
423	0.08608436949
424	0.08590157037
425	0.08563569399
426	0.08532170721
427	0.08508530538
428	0.08482506717
429	0.08463517111
430	0.08430079064
431	0.08400971393
432	0.08375514306
433	0.08346362871
434	0.08318527251
435	0.08295109532
436	0.08258562836
437	0.08233188899
438	0.0820823509
439	0.08186264476
440	0.08158932863
441	0.08135682903
442	0.08112037615
443	0.08082644753
444	0.0805950493
445	0.08028859709
446	0.08000861436
447	0.07957896858
448	0.07931918259
449	0.07906264238
450	0.078803914
451	0.07853832208
452	0.07824332126
453	0.077806739
454	0.0775821095
455	0.0773372249
456	0.07710850353
457	0.07694062038
458	0.07668708524
459	0.07645923184
460	0.07621762219
461	0.0759652249
462	0.07573055173
463	0.07554509033
464	0.07525046879
465	0.07507490519
466	0.07487796324
467	0.07460408548
468	0.07421214904
469	0.07399934291
470	0.0738129479
471	0.07354225757
472	0.07333096856
473	0.07311059139
474	0.07292884258
475	0.07262284988
476	0.07247935016
477	0.07225978261
478	0.07203136028
479	0.07185125989
480	0.07161632414
481	0.07144744173
482	0.07122852333
483	0.07108323661
484	0.07084364736
485	0.07063047653
486	0.07043795467
487	0.07023000626
488	0.06996307957
489	0.06978038985
490	0.0695634335
491	0.06942131232
492	0.06926625181
493	0.06898949297
494	0.06880810885
495	0.06862921195
496	0.06837515895
497	0.06823650965
498	0.06802150807
499	0.06782681992
500	0.06761857976
501	0.06743098126
502	0.06725611787
503	0.06709630904
504	0.06686283206
505	0.06666908483
506	0.06645410512
507	0.06630073679
508	0.06607866014
509	0.06590006958
510	0.06567551301
511	0.06551209371
512	0.06533629671
513	0.06511796182
514	0.06490140663
515	0.06466870281
516	0.06440847918
517	0.06418872928
518	0.06399524463
519	0.06376946998
520	0.0635641036
521	0.06335088172
522	0.06319091243
523	0.06299706308
524	0.06279017228
525	0.06260062632
526	0.06240307897
527	0.0621725779
528	0.06199178459
529	0.06170997109
530	0.0615583387
531	0.06140494848
532	0.06123056649
533	0.06101221701
534	0.06079708048
535	0.06063547007
536	0.06040715351
537	0.06026073259
538	0.06008725139
539	0.05990332901
540	0.05967285711
541	0.05945648427
542	0.05920189152
543	0.0590249202
544	0.05884981247
545	0.0586610433
546	0.05849049789
547	0.05829952962
548	0.05813361217
549	0.05793021879
550	0.05777808312
551	0.05760020736
552	0.05742829799
553	0.05725165489
554	0.057093706
555	0.05687019246
556	0.05664686491
557	0.05646747567
558	0.05629983687
559	0.0561141749
560	0.05593018687
561	0.05574823018
562	0.05562460263
563	0.05545033369
564	0.05527870514
565	0.05505944028
566	0.05487714078
567	0.05469318922
568	0.05454770557
569	0.05435168629
570	0.05408413597
571	0.05390557459
572	0.053718917
573	0.05354823665
574	0.05341247208
575	0.05317032269
576	0.05301596603
577	0.05286441023
578	0.05268584155
579	0.05252884451
580	0.05237549441
581	0.05224045194
582	0.05208906389
583	0.05190254853
584	0.05171556637
585	0.05154129014
586	0.05141728695
587	0.05120599429
588	0.05102859993
589	0.05087023164
590	0.05071092974
591	0.05055668614
592	0.05035011627
593	0.05017539147
594	0.05003154164
595	0.04988837744
596	0.04973438183
597	0.04957207485
598	0.04939990655
599	0.04923073967
600	0.04901787519
601	0.048888511
602	0.04875067133
603	0.0485544697
604	0.04841727554
605	0.04823856098
606	0.04803570005
607	0.04789691218
608	0.04771883583
609	0.04758457016
610	0.04735402167
611	0.04724000745
612	0.04709521671
613	0.04693612998
614	0.0467714999
615	0.04664367472
616	0.04642626615
617	0.04629467733
618	0.04615666625
619	0.04602585422
620	0.04587921814
621	0.04573777894
622	0.04561302812
623	0.04545922216
624	0.04528582119
625	0.04512057478
626	0.04496524074
627	0.04480199285
628	0.04462510906
629	0.04450894314
630	0.04432699375
631	0.04418318039
632	0.04403924304
633	0.04388887249
634	0.0437219886
635	0.04347520394
636	0.0433469776
637	0.04318483838
638	0.04303921614
639	0.04286640233
640	0.0427523954
641	0.04259829403
642	0.04236132328
643	0.04223536169
644	0.04209802529
645	0.0419364404
646	0.04181547876
647	0.04169750031
648	0.04154016411
649	0.04139776576
650	0.04125943011
651	0.04114994902
652	0.04099767842
653	0.04088465616
654	0.04072372407
655	0.04057708069
656	0.04045555013
657	0.04030263401
658	0.04015446986
659	0.04002201306
660	0.03991567929
661	0.03979696416
662	0.03964765122
663	0.03949505604
664	0.03933599483
665	0.0392104891
666	0.03907976461
667	0.03893249395
668	0.03878455955
669	0.03867526082
670	0.0385368741
671	0.03842573731
672	0.03832326929
673	0.03820482404
674	0.03808409215
675	0.03794842605
676	0.0378464759
677	0.03774455856
678	0.0376277289
679	0.03748849975
680	0.03735230484
681	0.03719264918
682	0.03706397062
683	0.03694446775
684	0.03678597912
685	0.03665627941
686	0.03654810393
687	0.03643385995
688	0.03627521085
689	0.03616530672
690	0.0360670108
691	0.03595157426
692	0.03580588273
693	0.03570079986
694	0.03559285778
695	0.03546032441
696	0.03536392124
697	0.03523378755
698	0.03512120292
699	0.03499206849
700	0.03489747057
701	0.03479394858
702	0.03466837356
703	0.03456408936
704	0.03444224516
705	0.03435964931
706	0.03426106528
707	0.03417054098
708	0.03408431277
709	0.03394987205
710	0.03384050402
711	0.03373008568
712	0.03365920014
713	0.03355541922
714	0.03345229111
715	0.03331545799
716	0.0332041972
717	0.03310532871
718	0.03300664256
719	0.03290490028
720	0.03278936893
721	0.03267776533
722	0.03258742338
723	0.0324734675
724	0.03235890624
725	0.03227131043
726	0.03217457175
727	0.03204216237
728	0.0319255734
729	0.03182951305
730	0.03174479468
731	0.03163101751
732	0.03154028898
733	0.03144750358
734	0.03126891302
735	0.0311834215
736	0.03107871061
737	0.03098306601
738	0.03087057621
739	0.03078186079
740	0.03068838977
741	0.03059052418
742	0.03050183794
743	0.03039449396
744	0.0302864443
745	0.0302034564
746	0.03012675583
747	0.03004731275
748	0.02995601165
749	0.02985889552
750	0.0297636922
751	0.02965579206
752	0.02955345168
753	0.02944253553
754	0.02936513292
755	0.02928491304
756	0.02920723873
757	0.02909161985
758	0.0289941609
759	0.02888408537
760	0.02878199481
761	0.02868104574
762	0.02860592611
763	0.02849786004
764	0.02838248915
765	0.02829634847
766	0.02821902791
767	0.02812538366
768	0.02802638935
769	0.02792301506
770	0.02783569642
771	0.02773673311
772	0.02765239584
773	0.02756217789
774	0.0274720347
775	0.02737258269
776	0.02730283135
777	0.02721204812
778	0.02714304076
779	0.02705329691
780	0.02695714903
781	0.0268739642
782	0.02678440087
783	0.02670338414
784	0.02661637002
785	0.02653961109
786	0.02645708452
787	0.02636445047
788	0.02629768051
789	0.02622198831
790	0.02613992126
791	0.02607373115
792	0.02598036772
793	0.02588809653
794	0.025808338
795	0.02572840988
796	0.02565038181
797	0.02556167734
798	0.02548624589
799	0.02542975118
800	0.02534555249
801	0.02525398152
802	0.02519228992
803	0.02510468499
804	0.02504012872
805	0.02497060349
806	0.0248405555
807	0.02476157012
808	0.02467480581
809	0.02459904797
810	0.02450841973
811	0.02443299376
812	0.02436075156
813	0.02429629557
814	0.02418573318
815	0.02412057333
816	0.02405017102
817	0.02399372735
818	0.02392023243
819	0.02384255448
820	0.02375707025
821	0.02368928825
822	0.02362501462
823	0.02356189524
824	0.02349134886
825	0.02341344115
826	0.023339649
827	0.02326894034
828	0.02315366428
829	0.02308361571
830	0.02302603785
831	0.02295040948
832	0.02288002175
833	0.02282587566
834	0.02275459625
835	0.02267977749
836	0.02261235837
837	0.0225440184
838	0.0224649236
839	0.02239959782
840	0.02232797743
841	0.02227086091
842	0.02221761014
843	0.0221479208
844	0.02207888791
845	0.02202848723
846	0.0219584186
847	0.02190372547
848	0.02185333938
849	0.02179318496
850	0.0217250638
851	0.02166798739
852	0.02158940135
853	0.02153799958
854	0.02148103805
855	0.02143403814
856	0.02137430676
857	0.02130327535
858	0.02123216005
859	0.02117198922
860	0.02111171263
861	0.02103101501
862	0.02098152788
863	0.02091362189
864	0.0208512319
865	0.02079481924
866	0.02071418179
867	0.02065990441
868	0.02060625065
869	0.02056129849
870	0.02050656889
871	0.02044581455
872	0.02039533363
873	0.0203501426
874	0.02030161462
875	0.02022002532
876	0.0201562969
877	0.02010614603
878	0.0200469307
879	0.01998533026
880	0.01992794752
881	0.01986833467
882	0.01980636954
883	0.01975418915
884	0.01970561558
885	0.01964214974
886	0.0195993511
887	0.01955990764
888	0.01949955081
889	0.01944163379
890	0.01939889168
891	0.01934317193
892	0.01928109193
893	0.01923693115
894	0.01917917824
895	0.01911532947
896	0.01906376724
897	0.01901880414
898	0.01895940646
899	0.01890779134
900	0.01885673421
901	0.01880810229
902	0.018756334
903	0.01870943438
904	0.01864432742
905	0.01859245701
906	0.01853283505
907	0.01848861592
908	0.01844221593
909	0.0183973203
910	0.01834329638
911	0.01828827685
912	0.01823174748
913	0.01817709629
914	0.01813808135
915	0.01810139315
916	0.01806502588
917	0.01803018851
918	0.01798253214
919	0.01793227187
920	0.01787581726
921	0.01782669483
922	0.01779118277
923	0.01774532617
924	0.01769542147
925	0.01765367132
926	0.01761057181
927	0.01756330749
928	0.01750105061
929	0.01745142672
930	0.01741256495
931	0.01736595526
932	0.01732763141
933	0.01728150494
934	0.01722688474
935	0.01718389828
936	0.0171457659
937	0.017103662
938	0.01706114782
939	0.01702755769
940	0.01698060884
941	0.01694294873
942	0.01690170915
943	0.01685442295
944	0.01681011448
945	0.016756995
946	0.01669478189
947	0.01664904563
948	0.01661954555
949	0.01658170492
950	0.01653819695
951	0.01650743503
952	0.01646150184
953	0.01640981743
954	0.01637371822
955	0.01633297098
956	0.01629396698
957	0.0162545764
958	0.01622203659
959	0.01619178524
960	0.01614182036
961	0.01610439549
962	0.01606619199
963	0.01602912086
964	0.01599676158
965	0.0159494772
966	0.01590220377
967	0.01585905502
968	0.01581498724
969	0.01578041427
970	0.01572842716
971	0.01568808656
972	0.01565386916
973	0.01561316933
974	0.01558317327
975	0.01555021406
976	0.01551256125
977	0.01548531315
978	0.01544338431
979	0.01540123117
980	0.0153607301
981	0.01531788587
982	0.01528325819
983	0.01525045672
984	0.01521119287
985	0.01517780515
986	0.0151469867
987	0.01511456725
988	0.01506789191
989	0.01503433096
990	0.01499091052
991	0.01495471101
992	0.01492081454
993	0.01489125429
994	0.01483891161
995	0.01480904136
996	0.01477273609
997	0.01473501763
998	0.01469756814
999	0.01466588445
